,job_title,publish,company,city,description,link,website,date,search_title
0,Referent (m/w/d) Fachdigitalisierung,Vor 11 Stunden,Landesbetrieb Straßenwesen Brandenburg,Mark,"Profil: Know-how und Kommunikationsstärke Abgeschlossenes wissenschaftliches Hochschulstudium in der Fachrichtung Informatik, Digital Engineering, Bauingenieurwesen mit",https://www.xing.com/jobs/mark-referent-fachdigitalisierung-100890512,xing,2023-04-30 12:17:33,Data Engineer
1,Sachbearbeiter (m/w/d) Baudigitalisierung,Vor 11 Stunden,Landesbetrieb Straßenwesen Brandenburg,Mark,"Prozess- und Projektmanagement sowie wünschenswerte Kenntnisse bei ERP- und AVA-Systemen, BIM oder GIS Grundkenntnisse in Softwarearchitektur, Programmierung und Data",https://www.xing.com/jobs/mark-sachbearbeiter-baudigitalisierung-100890451,xing,2023-04-30 12:17:33,Data Engineer
2,Professur für »Bauinformatik im konstruktiven Ingenieurbau« im Fachbereich Bauingenieurwesen (m/w/d),Vor 13 Stunden,FH Münster,Münster,"Monitoring, Big Data sowie nachhaltige und digitale Bauwerksüberwachung.",https://www.xing.com/jobs/muenster-professur-bauinformatik-konstruktiven-ingenieurbau-fachbereich-bauingenieurwesen-100110435,xing,2023-04-30 12:17:33,Data Engineer
3,Artificial Intelligence Manager (m/w/d),Vor 14 Stunden,Kontakttechnik GmbH & Co. KG,Minden,"Business Units und Fachbereichen die Roadmap für die nächsten Jahre Dazu erarbeiten Sie einen strukturellen und prozessualen Rahmen, in denen sich KI-Entwickler, Data",https://www.xing.com/jobs/minden-artificial-intelligence-manager-97232978,xing,2023-04-30 12:17:33,Data Engineer
4,Big Data Engineer (m/w/d),Gestern,ORDIX AG,Münster,"Ihre Aufgaben Zu Ihren Aufgaben gehören die Beratung, der Betrieb und die Problemanalyse einer Big Data Plattform im Hadoop Umfeld Sie administrieren und konfigurieren",https://www.xing.com/jobs/muenster-big-data-engineer-100829359,xing,2023-04-30 12:17:33,Data Engineer
5,(Senior) Fullstack Developer*in (w/m/d),Gestern,Westphalia DataLab GmbH,Münster,Bring deine Expertise ein und hilf uns dabei unsere Data-Science Lösungen auf die nächste Ebene zu heben. Wir freuen uns auf deine Bewerbung!,https://www.xing.com/jobs/muenster-senior-fullstack-developer-100828711,xing,2023-04-30 12:17:33,Data Engineer
6,Data Engineer (w/m/d),Vor 2 Tagen,Fagus-GreCon Greten GmbH & Co. KG,Alfeld (Leine),"Unser Unternehmen sucht einen erfahrenen Data Engineer, der unser wachsendes Team bei der Entwicklung und Umsetzung von Dateninfrastrukturen unterstützt.",https://www.xing.com/jobs/alfeld-leine-data-engineer-100621964,xing,2023-04-30 12:17:33,Data Engineer
7,Data Engineer (m/w/d),Vor 3 Tagen,Senger Gruppe,Rheine,"Science, Predictive Analytics oder sonstigen analytisch geprägten Disziplinen im Data Warehouse-Umfeld Interesse an der Verarbeitung und Auswertung von großen und",https://www.xing.com/jobs/rheine-data-engineer-100599639,xing,2023-04-30 12:17:33,Data Engineer
8,System Engineer (m/w/d) Analytic Infrastructure,Vor 3 Tagen,eoda GmbH,Kassel,Über uns Seit über 10 Jahren sind wir von eoda der Ansprechpartner im Umfeld von Data Science und KI.,https://www.xing.com/jobs/kassel-system-engineer-analytic-infrastructure-100530283,xing,2023-04-30 12:17:33,Data Engineer
9,(Junior) Data Analyst / Data Engineer (m/w/d),Vor 4 Tagen,mso digital GmbH & Co. KG,Osnabrück,Wir suchen zum nächstmöglichen Zeitpunkt oder später in Vollzeit eine:n (Junior) Data Analyst / Data Engineer (m/w/d) · Hamburg · Osnabrück · Mobiles Arbeiten möglich,https://www.xing.com/jobs/osnabrueck-junior-data-analyst-data-engineer-100492382,xing,2023-04-30 12:17:33,Data Engineer
10,Testing & Laboratory Specialist (f/m/d),Vor 4 Tagen,ABB Deutschland,Lüdenscheid,ABB AG Your contact is: ABB PersonalDirekt +49 (0) 621 381 3500 ABB Data Privacy Statement: https://new.abb.com/privacy-notice/candidate,https://www.xing.com/jobs/luedenscheid-testing-laboratory-specialist-91357603,xing,2023-04-30 12:17:33,Data Engineer
11,IT System Engineer mit Schwerpunkt Virtualisierung,Vor 4 Tagen,CEP GmbH Personalmanagement,"Dortmund, Herne",für die Optimierung der IT Infrastruktur Deiner mittelständischen Kunden verantwortlich Du implementierst neue IT-Lösungen in diversen Projekten Deiner Kunden (Data,https://www.xing.com/jobs/dortmund-herne-it-system-engineer-schwerpunkt-virtualisierung-100410513,xing,2023-04-30 12:17:33,Data Engineer
12,Senior Data Engineer (m/w/d),Vor 5 Tagen,Alexander Thamm GmbH,Allendorf,"Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem Berufsfeld Sehr gute Kenntnisse der Programmiersprachen Python, Java",https://www.xing.com/jobs/allendorf-senior-data-engineer-100398735,xing,2023-04-30 12:17:33,Data Engineer
13,Data Engineer / Cloud Engineer (m/w/d),Vor 5 Tagen,Alexander Thamm GmbH,Allendorf,Deine Aufgaben Data und AI sind dein zu Hause?,https://www.xing.com/jobs/allendorf-data-engineer-cloud-engineer-100363891,xing,2023-04-30 12:17:33,Data Engineer
14,IT Data Engineer (m/f/d),Vor 5 Tagen,KVV Kassel,Kassel,"IT Data Engineer (m/f/d) KVV Kassel 34117 Kassel, Germany 24/04/2023 Full time Data Engineering Business Intelligence Software Engineering DevOps Job Description",https://www.xing.com/jobs/kassel-data-engineer-100352454,xing,2023-04-30 12:17:33,Data Engineer
15,Expert Data Engineer (m/w/d),Vor 6 Tagen,Alexander Thamm GmbH,Allendorf,"Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem Berufsfeld Sehr gute Kenntnisse der Programmiersprachen Python, Java",https://www.xing.com/jobs/allendorf-expert-data-engineer-100291387,xing,2023-04-30 12:17:33,Data Engineer
16,Data Engineer (m/w/d),Vor 7 Tagen,Alexander Thamm GmbH,Allendorf,"Mind. 2 Jahre Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem Berufsfeld Sehr gute Kenntnisse der Programmiersprachen",https://www.xing.com/jobs/allendorf-data-engineer-100243789,xing,2023-04-30 12:17:33,Data Engineer
17,Teamlead Delivery - Schwerpunkt Data Engineering (m/w/d),Vor 7 Tagen,Alexander Thamm GmbH,Allendorf,"Berufserfahrung als Software Engineer, Softwareentwickler:in, Data Engineer oder ähnlichem - möglichst im Consulting-Bereich Zusätzlich mind. drei Jahre Berufserfahrung",https://www.xing.com/jobs/allendorf-teamlead-delivery-schwerpunkt-data-engineering-100243790,xing,2023-04-30 12:17:33,Data Engineer
18,Data Visualization Engineer - Fokus Qlik (m/w/d),Vor 7 Tagen,Alexander Thamm GmbH,Allendorf,Deine Aufgaben Data und AI sind dein zu Hause?,https://www.xing.com/jobs/allendorf-data-visualization-engineer-fokus-qlik-100213947,xing,2023-04-30 12:17:33,Data Engineer
19,Teamlead Delivery - Schwerpunkt Data Science (m/w/d),Vor 7 Tagen,Alexander Thamm GmbH,Allendorf,"Qualifikation Mind. drei Jahre Berufserfahrung als Data Scientist, StatistikerIn, MathematikerIn, Machine Learning Engineer oder ähnlich, möglichst im Consulting-Bereich",https://www.xing.com/jobs/allendorf-teamlead-delivery-schwerpunkt-data-science-100213946,xing,2023-04-30 12:17:33,Data Engineer
